"date","yr","mo","day","qtr","wk","day.of.yr","day.of.wk","day.of.wk.name","eval.day","eval.wk","train","validate","test","partition"
2006-10-05,2006,10,5,4,40,278,"4","Wed",278,40,FALSE,FALSE,FALSE,"none"
2006-10-06,2006,10,6,4,40,279,"5","Thu",279,40,FALSE,FALSE,FALSE,"none"
2006-10-07,2006,10,7,4,40,280,"6","Fri",280,40,FALSE,FALSE,FALSE,"none"
2006-10-08,2006,10,8,4,41,281,"0","Sat",281,41,FALSE,FALSE,FALSE,"none"
2006-10-09,2006,10,9,4,41,282,"1","Sun",282,41,FALSE,FALSE,FALSE,"none"
2006-10-10,2006,10,10,4,41,283,"2","Mon",283,41,FALSE,FALSE,FALSE,"none"
2006-10-11,2006,10,11,4,41,284,"3","Tue",284,41,FALSE,FALSE,FALSE,"none"
2006-10-12,2006,10,12,4,41,285,"4","Wed",285,41,FALSE,FALSE,FALSE,"none"
2006-10-13,2006,10,13,4,41,286,"5","Thu",286,41,FALSE,FALSE,FALSE,"none"
2006-10-14,2006,10,14,4,41,287,"6","Fri",287,41,FALSE,FALSE,FALSE,"none"
2006-10-15,2006,10,15,4,42,288,"0","Sat",288,42,FALSE,FALSE,FALSE,"none"
2006-10-16,2006,10,16,4,42,289,"1","Sun",289,42,FALSE,FALSE,FALSE,"none"
2006-10-17,2006,10,17,4,42,290,"2","Mon",290,42,FALSE,FALSE,FALSE,"none"
2006-10-18,2006,10,18,4,42,291,"3","Tue",291,42,FALSE,FALSE,FALSE,"none"
2006-10-19,2006,10,19,4,42,292,"4","Wed",292,42,FALSE,FALSE,FALSE,"none"
2006-10-20,2006,10,20,4,42,293,"5","Thu",293,42,FALSE,FALSE,FALSE,"none"
2006-10-21,2006,10,21,4,42,294,"6","Fri",294,42,FALSE,FALSE,FALSE,"none"
2006-10-22,2006,10,22,4,43,295,"0","Sat",295,43,FALSE,FALSE,FALSE,"none"
2006-10-23,2006,10,23,4,43,296,"1","Sun",296,43,FALSE,FALSE,FALSE,"none"
2006-10-24,2006,10,24,4,43,297,"2","Mon",297,43,FALSE,FALSE,FALSE,"none"
2006-10-25,2006,10,25,4,43,298,"3","Tue",298,43,FALSE,FALSE,FALSE,"none"
2006-10-26,2006,10,26,4,43,299,"4","Wed",299,43,FALSE,FALSE,FALSE,"none"
2006-10-27,2006,10,27,4,43,300,"5","Thu",300,43,FALSE,FALSE,FALSE,"none"
2006-10-28,2006,10,28,4,43,301,"6","Fri",301,43,FALSE,FALSE,FALSE,"none"
2006-10-29,2006,10,29,4,44,302,"0","Sat",302,44,FALSE,FALSE,FALSE,"none"
2006-10-30,2006,10,30,4,44,303,"1","Sun",303,44,FALSE,FALSE,FALSE,"none"
2006-10-31,2006,10,31,4,44,304,"2","Mon",304,44,FALSE,FALSE,FALSE,"none"
2006-11-01,2006,11,1,4,44,305,"3","Tue",305,44,FALSE,FALSE,FALSE,"none"
2006-11-02,2006,11,2,4,44,306,"4","Wed",306,44,FALSE,FALSE,FALSE,"none"
2006-11-03,2006,11,3,4,44,307,"5","Thu",307,44,FALSE,FALSE,FALSE,"none"
2006-11-04,2006,11,4,4,44,308,"6","Fri",308,44,FALSE,FALSE,FALSE,"none"
2006-11-05,2006,11,5,4,45,309,"0","Sat",309,45,FALSE,FALSE,FALSE,"none"
2006-11-06,2006,11,6,4,45,310,"1","Sun",310,45,FALSE,FALSE,FALSE,"none"
2006-11-07,2006,11,7,4,45,311,"2","Mon",311,45,FALSE,FALSE,FALSE,"none"
2006-11-08,2006,11,8,4,45,312,"3","Tue",312,45,FALSE,FALSE,FALSE,"none"
2006-11-09,2006,11,9,4,45,313,"4","Wed",313,45,FALSE,FALSE,FALSE,"none"
2006-11-10,2006,11,10,4,45,314,"5","Thu",314,45,FALSE,FALSE,FALSE,"none"
2006-11-11,2006,11,11,4,45,315,"6","Fri",315,45,FALSE,FALSE,FALSE,"none"
2006-11-12,2006,11,12,4,46,316,"0","Sat",316,46,FALSE,FALSE,FALSE,"none"
2006-11-13,2006,11,13,4,46,317,"1","Sun",317,46,FALSE,FALSE,FALSE,"none"
2006-11-14,2006,11,14,4,46,318,"2","Mon",318,46,FALSE,FALSE,FALSE,"none"
2006-11-15,2006,11,15,4,46,319,"3","Tue",319,46,FALSE,FALSE,FALSE,"none"
2006-11-16,2006,11,16,4,46,320,"4","Wed",320,46,FALSE,FALSE,FALSE,"none"
2006-11-17,2006,11,17,4,46,321,"5","Thu",321,46,FALSE,FALSE,FALSE,"none"
2006-11-18,2006,11,18,4,46,322,"6","Fri",322,46,FALSE,FALSE,FALSE,"none"
2006-11-19,2006,11,19,4,47,323,"0","Sat",323,47,FALSE,FALSE,FALSE,"none"
2006-11-20,2006,11,20,4,47,324,"1","Sun",324,47,FALSE,FALSE,FALSE,"none"
2006-11-21,2006,11,21,4,47,325,"2","Mon",325,47,FALSE,FALSE,FALSE,"none"
2006-11-22,2006,11,22,4,47,326,"3","Tue",326,47,FALSE,FALSE,FALSE,"none"
2006-11-23,2006,11,23,4,47,327,"4","Wed",327,47,FALSE,FALSE,FALSE,"none"
2006-11-24,2006,11,24,4,47,328,"5","Thu",328,47,FALSE,FALSE,FALSE,"none"
2006-11-25,2006,11,25,4,47,329,"6","Fri",329,47,FALSE,FALSE,FALSE,"none"
2006-11-26,2006,11,26,4,48,330,"0","Sat",330,48,FALSE,FALSE,FALSE,"none"
2006-11-27,2006,11,27,4,48,331,"1","Sun",331,48,FALSE,FALSE,FALSE,"none"
2006-11-28,2006,11,28,4,48,332,"2","Mon",332,48,FALSE,FALSE,FALSE,"none"
2006-11-29,2006,11,29,4,48,333,"3","Tue",333,48,FALSE,FALSE,FALSE,"none"
2006-11-30,2006,11,30,4,48,334,"4","Wed",334,48,FALSE,FALSE,FALSE,"none"
2006-12-01,2006,12,1,4,48,335,"5","Thu",335,48,FALSE,FALSE,FALSE,"none"
2006-12-02,2006,12,2,4,48,336,"6","Fri",336,48,FALSE,FALSE,FALSE,"none"
2006-12-03,2006,12,3,4,49,337,"0","Sat",337,49,FALSE,FALSE,FALSE,"none"
2006-12-04,2006,12,4,4,49,338,"1","Sun",338,49,FALSE,FALSE,FALSE,"none"
2006-12-05,2006,12,5,4,49,339,"2","Mon",339,49,FALSE,FALSE,FALSE,"none"
2006-12-06,2006,12,6,4,49,340,"3","Tue",340,49,FALSE,FALSE,FALSE,"none"
2006-12-07,2006,12,7,4,49,341,"4","Wed",341,49,FALSE,FALSE,FALSE,"none"
2006-12-08,2006,12,8,4,49,342,"5","Thu",342,49,FALSE,FALSE,FALSE,"none"
2006-12-09,2006,12,9,4,49,343,"6","Fri",343,49,FALSE,FALSE,FALSE,"none"
2006-12-10,2006,12,10,4,50,344,"0","Sat",344,50,FALSE,FALSE,FALSE,"none"
2006-12-11,2006,12,11,4,50,345,"1","Sun",345,50,FALSE,FALSE,FALSE,"none"
2006-12-12,2006,12,12,4,50,346,"2","Mon",346,50,FALSE,FALSE,FALSE,"none"
2006-12-13,2006,12,13,4,50,347,"3","Tue",347,50,FALSE,FALSE,FALSE,"none"
2006-12-14,2006,12,14,4,50,348,"4","Wed",348,50,FALSE,FALSE,FALSE,"none"
2006-12-15,2006,12,15,4,50,349,"5","Thu",349,50,FALSE,FALSE,FALSE,"none"
2006-12-16,2006,12,16,4,50,350,"6","Fri",350,50,FALSE,FALSE,FALSE,"none"
2006-12-17,2006,12,17,4,51,351,"0","Sat",351,51,FALSE,FALSE,FALSE,"none"
2006-12-18,2006,12,18,4,51,352,"1","Sun",352,51,FALSE,FALSE,FALSE,"none"
2006-12-19,2006,12,19,4,51,353,"2","Mon",353,51,FALSE,FALSE,FALSE,"none"
2006-12-20,2006,12,20,4,51,354,"3","Tue",354,51,FALSE,FALSE,FALSE,"none"
2006-12-21,2006,12,21,4,51,355,"4","Wed",355,51,FALSE,FALSE,FALSE,"none"
2006-12-22,2006,12,22,4,51,356,"5","Thu",356,51,FALSE,FALSE,FALSE,"none"
2006-12-23,2006,12,23,4,51,357,"6","Fri",357,51,FALSE,FALSE,FALSE,"none"
2006-12-24,2006,12,24,4,52,358,"0","Sat",358,52,FALSE,FALSE,FALSE,"none"
2006-12-25,2006,12,25,4,52,359,"1","Sun",359,52,FALSE,FALSE,FALSE,"none"
2006-12-26,2006,12,26,4,52,360,"2","Mon",360,52,FALSE,FALSE,FALSE,"none"
2006-12-27,2006,12,27,4,52,361,"3","Tue",361,52,FALSE,FALSE,FALSE,"none"
2006-12-28,2006,12,28,4,52,362,"4","Wed",362,52,FALSE,FALSE,FALSE,"none"
2006-12-29,2006,12,29,4,52,363,"5","Thu",363,52,FALSE,FALSE,FALSE,"none"
2006-12-30,2006,12,30,4,52,364,"6","Fri",364,52,FALSE,FALSE,FALSE,"none"
2006-12-31,2006,12,31,4,53,365,"0","Sat",365,53,FALSE,FALSE,FALSE,"none"
2007-01-01,2007,1,1,1,1,1,"1","Sun",366,53,TRUE,FALSE,FALSE,"train"
2007-01-02,2007,1,2,1,1,2,"2","Mon",367,53,TRUE,FALSE,FALSE,"train"
2007-01-03,2007,1,3,1,1,3,"3","Tue",368,53,TRUE,FALSE,FALSE,"train"
2007-01-04,2007,1,4,1,1,4,"4","Wed",369,53,TRUE,FALSE,FALSE,"train"
2007-01-05,2007,1,5,1,1,5,"5","Thu",370,53,TRUE,FALSE,FALSE,"train"
2007-01-06,2007,1,6,1,1,6,"6","Fri",371,53,TRUE,FALSE,FALSE,"train"
2007-01-07,2007,1,7,1,1,7,"0","Sat",372,54,TRUE,FALSE,FALSE,"train"
2007-01-08,2007,1,8,1,2,8,"1","Sun",373,54,TRUE,FALSE,FALSE,"train"
2007-01-09,2007,1,9,1,2,9,"2","Mon",374,54,TRUE,FALSE,FALSE,"train"
2007-01-10,2007,1,10,1,2,10,"3","Tue",375,54,TRUE,FALSE,FALSE,"train"
2007-01-11,2007,1,11,1,2,11,"4","Wed",376,54,TRUE,FALSE,FALSE,"train"
2007-01-12,2007,1,12,1,2,12,"5","Thu",377,54,TRUE,FALSE,FALSE,"train"
2007-01-13,2007,1,13,1,2,13,"6","Fri",378,54,TRUE,FALSE,FALSE,"train"
2007-01-14,2007,1,14,1,2,14,"0","Sat",379,55,TRUE,FALSE,FALSE,"train"
2007-01-15,2007,1,15,1,3,15,"1","Sun",380,55,TRUE,FALSE,FALSE,"train"
2007-01-16,2007,1,16,1,3,16,"2","Mon",381,55,TRUE,FALSE,FALSE,"train"
2007-01-17,2007,1,17,1,3,17,"3","Tue",382,55,TRUE,FALSE,FALSE,"train"
2007-01-18,2007,1,18,1,3,18,"4","Wed",383,55,TRUE,FALSE,FALSE,"train"
2007-01-19,2007,1,19,1,3,19,"5","Thu",384,55,TRUE,FALSE,FALSE,"train"
2007-01-20,2007,1,20,1,3,20,"6","Fri",385,55,TRUE,FALSE,FALSE,"train"
2007-01-21,2007,1,21,1,3,21,"0","Sat",386,56,TRUE,FALSE,FALSE,"train"
2007-01-22,2007,1,22,1,4,22,"1","Sun",387,56,TRUE,FALSE,FALSE,"train"
2007-01-23,2007,1,23,1,4,23,"2","Mon",388,56,TRUE,FALSE,FALSE,"train"
2007-01-24,2007,1,24,1,4,24,"3","Tue",389,56,TRUE,FALSE,FALSE,"train"
2007-01-25,2007,1,25,1,4,25,"4","Wed",390,56,TRUE,FALSE,FALSE,"train"
2007-01-26,2007,1,26,1,4,26,"5","Thu",391,56,TRUE,FALSE,FALSE,"train"
2007-01-27,2007,1,27,1,4,27,"6","Fri",392,56,TRUE,FALSE,FALSE,"train"
2007-01-28,2007,1,28,1,4,28,"0","Sat",393,57,TRUE,FALSE,FALSE,"train"
2007-01-29,2007,1,29,1,5,29,"1","Sun",394,57,TRUE,FALSE,FALSE,"train"
2007-01-30,2007,1,30,1,5,30,"2","Mon",395,57,TRUE,FALSE,FALSE,"train"
2007-01-31,2007,1,31,1,5,31,"3","Tue",396,57,TRUE,FALSE,FALSE,"train"
2007-02-01,2007,2,1,1,5,32,"4","Wed",397,57,TRUE,FALSE,FALSE,"train"
2007-02-02,2007,2,2,1,5,33,"5","Thu",398,57,TRUE,FALSE,FALSE,"train"
2007-02-03,2007,2,3,1,5,34,"6","Fri",399,57,TRUE,FALSE,FALSE,"train"
2007-02-04,2007,2,4,1,5,35,"0","Sat",400,58,TRUE,FALSE,FALSE,"train"
2007-02-05,2007,2,5,1,6,36,"1","Sun",401,58,TRUE,FALSE,FALSE,"train"
2007-02-06,2007,2,6,1,6,37,"2","Mon",402,58,TRUE,FALSE,FALSE,"train"
2007-02-07,2007,2,7,1,6,38,"3","Tue",403,58,TRUE,FALSE,FALSE,"train"
2007-02-08,2007,2,8,1,6,39,"4","Wed",404,58,TRUE,FALSE,FALSE,"train"
2007-02-09,2007,2,9,1,6,40,"5","Thu",405,58,TRUE,FALSE,FALSE,"train"
2007-02-10,2007,2,10,1,6,41,"6","Fri",406,58,TRUE,FALSE,FALSE,"train"
2007-02-11,2007,2,11,1,6,42,"0","Sat",407,59,TRUE,FALSE,FALSE,"train"
2007-02-12,2007,2,12,1,7,43,"1","Sun",408,59,TRUE,FALSE,FALSE,"train"
2007-02-13,2007,2,13,1,7,44,"2","Mon",409,59,TRUE,FALSE,FALSE,"train"
2007-02-14,2007,2,14,1,7,45,"3","Tue",410,59,TRUE,FALSE,FALSE,"train"
2007-02-15,2007,2,15,1,7,46,"4","Wed",411,59,TRUE,FALSE,FALSE,"train"
2007-02-16,2007,2,16,1,7,47,"5","Thu",412,59,TRUE,FALSE,FALSE,"train"
2007-02-17,2007,2,17,1,7,48,"6","Fri",413,59,TRUE,FALSE,FALSE,"train"
2007-02-18,2007,2,18,1,7,49,"0","Sat",414,60,TRUE,FALSE,FALSE,"train"
2007-02-19,2007,2,19,1,8,50,"1","Sun",415,60,TRUE,FALSE,FALSE,"train"
2007-02-20,2007,2,20,1,8,51,"2","Mon",416,60,TRUE,FALSE,FALSE,"train"
2007-02-21,2007,2,21,1,8,52,"3","Tue",417,60,TRUE,FALSE,FALSE,"train"
2007-02-22,2007,2,22,1,8,53,"4","Wed",418,60,TRUE,FALSE,FALSE,"train"
2007-02-23,2007,2,23,1,8,54,"5","Thu",419,60,TRUE,FALSE,FALSE,"train"
2007-02-24,2007,2,24,1,8,55,"6","Fri",420,60,TRUE,FALSE,FALSE,"train"
2007-02-25,2007,2,25,1,8,56,"0","Sat",421,61,TRUE,FALSE,FALSE,"train"
2007-02-26,2007,2,26,1,9,57,"1","Sun",422,61,TRUE,FALSE,FALSE,"train"
2007-02-27,2007,2,27,1,9,58,"2","Mon",423,61,TRUE,FALSE,FALSE,"train"
2007-02-28,2007,2,28,1,9,59,"3","Tue",424,61,TRUE,FALSE,FALSE,"train"
2007-03-01,2007,3,1,1,9,60,"4","Wed",425,61,TRUE,FALSE,FALSE,"train"
2007-03-02,2007,3,2,1,9,61,"5","Thu",426,61,TRUE,FALSE,FALSE,"train"
2007-03-03,2007,3,3,1,9,62,"6","Fri",427,61,TRUE,FALSE,FALSE,"train"
2007-03-04,2007,3,4,1,9,63,"0","Sat",428,62,TRUE,FALSE,FALSE,"train"
2007-03-05,2007,3,5,1,10,64,"1","Sun",429,62,TRUE,FALSE,FALSE,"train"
2007-03-06,2007,3,6,1,10,65,"2","Mon",430,62,TRUE,FALSE,FALSE,"train"
2007-03-07,2007,3,7,1,10,66,"3","Tue",431,62,TRUE,FALSE,FALSE,"train"
2007-03-08,2007,3,8,1,10,67,"4","Wed",432,62,TRUE,FALSE,FALSE,"train"
2007-03-09,2007,3,9,1,10,68,"5","Thu",433,62,TRUE,FALSE,FALSE,"train"
2007-03-10,2007,3,10,1,10,69,"6","Fri",434,62,TRUE,FALSE,FALSE,"train"
2007-03-11,2007,3,11,1,10,70,"0","Sat",435,63,TRUE,FALSE,FALSE,"train"
2007-03-12,2007,3,12,1,11,71,"1","Sun",436,63,TRUE,FALSE,FALSE,"train"
2007-03-13,2007,3,13,1,11,72,"2","Mon",437,63,TRUE,FALSE,FALSE,"train"
2007-03-14,2007,3,14,1,11,73,"3","Tue",438,63,TRUE,FALSE,FALSE,"train"
2007-03-15,2007,3,15,1,11,74,"4","Wed",439,63,TRUE,FALSE,FALSE,"train"
2007-03-16,2007,3,16,1,11,75,"5","Thu",440,63,TRUE,FALSE,FALSE,"train"
2007-03-17,2007,3,17,1,11,76,"6","Fri",441,63,TRUE,FALSE,FALSE,"train"
2007-03-18,2007,3,18,1,11,77,"0","Sat",442,64,TRUE,FALSE,FALSE,"train"
2007-03-19,2007,3,19,1,12,78,"1","Sun",443,64,TRUE,FALSE,FALSE,"train"
2007-03-20,2007,3,20,1,12,79,"2","Mon",444,64,TRUE,FALSE,FALSE,"train"
2007-03-21,2007,3,21,1,12,80,"3","Tue",445,64,TRUE,FALSE,FALSE,"train"
2007-03-22,2007,3,22,1,12,81,"4","Wed",446,64,TRUE,FALSE,FALSE,"train"
2007-03-23,2007,3,23,1,12,82,"5","Thu",447,64,TRUE,FALSE,FALSE,"train"
2007-03-24,2007,3,24,1,12,83,"6","Fri",448,64,TRUE,FALSE,FALSE,"train"
2007-03-25,2007,3,25,1,12,84,"0","Sat",449,65,TRUE,FALSE,FALSE,"train"
2007-03-26,2007,3,26,1,13,85,"1","Sun",450,65,TRUE,FALSE,FALSE,"train"
2007-03-27,2007,3,27,1,13,86,"2","Mon",451,65,TRUE,FALSE,FALSE,"train"
2007-03-28,2007,3,28,1,13,87,"3","Tue",452,65,TRUE,FALSE,FALSE,"train"
2007-03-29,2007,3,29,1,13,88,"4","Wed",453,65,TRUE,FALSE,FALSE,"train"
2007-03-30,2007,3,30,1,13,89,"5","Thu",454,65,TRUE,FALSE,FALSE,"train"
2007-03-31,2007,3,31,1,13,90,"6","Fri",455,65,TRUE,FALSE,FALSE,"train"
2007-04-01,2007,4,1,2,13,91,"0","Sat",456,66,TRUE,FALSE,FALSE,"train"
2007-04-02,2007,4,2,2,14,92,"1","Sun",457,66,TRUE,FALSE,FALSE,"train"
2007-04-03,2007,4,3,2,14,93,"2","Mon",458,66,TRUE,FALSE,FALSE,"train"
2007-04-04,2007,4,4,2,14,94,"3","Tue",459,66,TRUE,FALSE,FALSE,"train"
2007-04-05,2007,4,5,2,14,95,"4","Wed",460,66,TRUE,FALSE,FALSE,"train"
2007-04-06,2007,4,6,2,14,96,"5","Thu",461,66,TRUE,FALSE,FALSE,"train"
2007-04-07,2007,4,7,2,14,97,"6","Fri",462,66,TRUE,FALSE,FALSE,"train"
2007-04-08,2007,4,8,2,14,98,"0","Sat",463,67,TRUE,FALSE,FALSE,"train"
2007-04-09,2007,4,9,2,15,99,"1","Sun",464,67,TRUE,FALSE,FALSE,"train"
2007-04-10,2007,4,10,2,15,100,"2","Mon",465,67,TRUE,FALSE,FALSE,"train"
2007-04-11,2007,4,11,2,15,101,"3","Tue",466,67,TRUE,FALSE,FALSE,"train"
2007-04-12,2007,4,12,2,15,102,"4","Wed",467,67,TRUE,FALSE,FALSE,"train"
2007-04-13,2007,4,13,2,15,103,"5","Thu",468,67,TRUE,FALSE,FALSE,"train"
2007-04-14,2007,4,14,2,15,104,"6","Fri",469,67,TRUE,FALSE,FALSE,"train"
2007-04-15,2007,4,15,2,15,105,"0","Sat",470,68,TRUE,FALSE,FALSE,"train"
2007-04-16,2007,4,16,2,16,106,"1","Sun",471,68,TRUE,FALSE,FALSE,"train"
2007-04-17,2007,4,17,2,16,107,"2","Mon",472,68,TRUE,FALSE,FALSE,"train"
2007-04-18,2007,4,18,2,16,108,"3","Tue",473,68,TRUE,FALSE,FALSE,"train"
2007-04-19,2007,4,19,2,16,109,"4","Wed",474,68,TRUE,FALSE,FALSE,"train"
2007-04-20,2007,4,20,2,16,110,"5","Thu",475,68,TRUE,FALSE,FALSE,"train"
2007-04-21,2007,4,21,2,16,111,"6","Fri",476,68,TRUE,FALSE,FALSE,"train"
2007-04-22,2007,4,22,2,16,112,"0","Sat",477,69,TRUE,FALSE,FALSE,"train"
2007-04-23,2007,4,23,2,17,113,"1","Sun",478,69,TRUE,FALSE,FALSE,"train"
2007-04-24,2007,4,24,2,17,114,"2","Mon",479,69,TRUE,FALSE,FALSE,"train"
2007-04-25,2007,4,25,2,17,115,"3","Tue",480,69,TRUE,FALSE,FALSE,"train"
2007-04-26,2007,4,26,2,17,116,"4","Wed",481,69,TRUE,FALSE,FALSE,"train"
2007-04-27,2007,4,27,2,17,117,"5","Thu",482,69,TRUE,FALSE,FALSE,"train"
2007-04-28,2007,4,28,2,17,118,"6","Fri",483,69,TRUE,FALSE,FALSE,"train"
2007-04-29,2007,4,29,2,17,119,"0","Sat",484,70,TRUE,FALSE,FALSE,"train"
2007-04-30,2007,4,30,2,18,120,"1","Sun",485,70,TRUE,FALSE,FALSE,"train"
2007-05-01,2007,5,1,2,18,121,"2","Mon",486,70,TRUE,FALSE,FALSE,"train"
2007-05-02,2007,5,2,2,18,122,"3","Tue",487,70,TRUE,FALSE,FALSE,"train"
2007-05-03,2007,5,3,2,18,123,"4","Wed",488,70,TRUE,FALSE,FALSE,"train"
2007-05-04,2007,5,4,2,18,124,"5","Thu",489,70,TRUE,FALSE,FALSE,"train"
2007-05-05,2007,5,5,2,18,125,"6","Fri",490,70,TRUE,FALSE,FALSE,"train"
2007-05-06,2007,5,6,2,18,126,"0","Sat",491,71,TRUE,FALSE,FALSE,"train"
2007-05-07,2007,5,7,2,19,127,"1","Sun",492,71,TRUE,FALSE,FALSE,"train"
2007-05-08,2007,5,8,2,19,128,"2","Mon",493,71,TRUE,FALSE,FALSE,"train"
2007-05-09,2007,5,9,2,19,129,"3","Tue",494,71,TRUE,FALSE,FALSE,"train"
2007-05-10,2007,5,10,2,19,130,"4","Wed",495,71,TRUE,FALSE,FALSE,"train"
2007-05-11,2007,5,11,2,19,131,"5","Thu",496,71,TRUE,FALSE,FALSE,"train"
2007-05-12,2007,5,12,2,19,132,"6","Fri",497,71,TRUE,FALSE,FALSE,"train"
2007-05-13,2007,5,13,2,19,133,"0","Sat",498,72,TRUE,FALSE,FALSE,"train"
2007-05-14,2007,5,14,2,20,134,"1","Sun",499,72,TRUE,FALSE,FALSE,"train"
2007-05-15,2007,5,15,2,20,135,"2","Mon",500,72,TRUE,FALSE,FALSE,"train"
2007-05-16,2007,5,16,2,20,136,"3","Tue",501,72,TRUE,FALSE,FALSE,"train"
2007-05-17,2007,5,17,2,20,137,"4","Wed",502,72,TRUE,FALSE,FALSE,"train"
2007-05-18,2007,5,18,2,20,138,"5","Thu",503,72,TRUE,FALSE,FALSE,"train"
2007-05-19,2007,5,19,2,20,139,"6","Fri",504,72,TRUE,FALSE,FALSE,"train"
2007-05-20,2007,5,20,2,20,140,"0","Sat",505,73,TRUE,FALSE,FALSE,"train"
2007-05-21,2007,5,21,2,21,141,"1","Sun",506,73,TRUE,FALSE,FALSE,"train"
2007-05-22,2007,5,22,2,21,142,"2","Mon",507,73,TRUE,FALSE,FALSE,"train"
2007-05-23,2007,5,23,2,21,143,"3","Tue",508,73,TRUE,FALSE,FALSE,"train"
2007-05-24,2007,5,24,2,21,144,"4","Wed",509,73,TRUE,FALSE,FALSE,"train"
2007-05-25,2007,5,25,2,21,145,"5","Thu",510,73,TRUE,FALSE,FALSE,"train"
2007-05-26,2007,5,26,2,21,146,"6","Fri",511,73,TRUE,FALSE,FALSE,"train"
2007-05-27,2007,5,27,2,21,147,"0","Sat",512,74,TRUE,FALSE,FALSE,"train"
2007-05-28,2007,5,28,2,22,148,"1","Sun",513,74,TRUE,FALSE,FALSE,"train"
2007-05-29,2007,5,29,2,22,149,"2","Mon",514,74,TRUE,FALSE,FALSE,"train"
2007-05-30,2007,5,30,2,22,150,"3","Tue",515,74,TRUE,FALSE,FALSE,"train"
2007-05-31,2007,5,31,2,22,151,"4","Wed",516,74,TRUE,FALSE,FALSE,"train"
2007-06-01,2007,6,1,2,22,152,"5","Thu",517,74,TRUE,FALSE,FALSE,"train"
2007-06-02,2007,6,2,2,22,153,"6","Fri",518,74,TRUE,FALSE,FALSE,"train"
2007-06-03,2007,6,3,2,22,154,"0","Sat",519,75,TRUE,FALSE,FALSE,"train"
2007-06-04,2007,6,4,2,23,155,"1","Sun",520,75,TRUE,FALSE,FALSE,"train"
2007-06-05,2007,6,5,2,23,156,"2","Mon",521,75,TRUE,FALSE,FALSE,"train"
2007-06-06,2007,6,6,2,23,157,"3","Tue",522,75,TRUE,FALSE,FALSE,"train"
2007-06-07,2007,6,7,2,23,158,"4","Wed",523,75,TRUE,FALSE,FALSE,"train"
2007-06-08,2007,6,8,2,23,159,"5","Thu",524,75,TRUE,FALSE,FALSE,"train"
2007-06-09,2007,6,9,2,23,160,"6","Fri",525,75,TRUE,FALSE,FALSE,"train"
2007-06-10,2007,6,10,2,23,161,"0","Sat",526,76,TRUE,FALSE,FALSE,"train"
2007-06-11,2007,6,11,2,24,162,"1","Sun",527,76,TRUE,FALSE,FALSE,"train"
2007-06-12,2007,6,12,2,24,163,"2","Mon",528,76,TRUE,FALSE,FALSE,"train"
2007-06-13,2007,6,13,2,24,164,"3","Tue",529,76,TRUE,FALSE,FALSE,"train"
2007-06-14,2007,6,14,2,24,165,"4","Wed",530,76,TRUE,FALSE,FALSE,"train"
2007-06-15,2007,6,15,2,24,166,"5","Thu",531,76,TRUE,FALSE,FALSE,"train"
2007-06-16,2007,6,16,2,24,167,"6","Fri",532,76,TRUE,FALSE,FALSE,"train"
2007-06-17,2007,6,17,2,24,168,"0","Sat",533,77,TRUE,FALSE,FALSE,"train"
2007-06-18,2007,6,18,2,25,169,"1","Sun",534,77,TRUE,FALSE,FALSE,"train"
2007-06-19,2007,6,19,2,25,170,"2","Mon",535,77,TRUE,FALSE,FALSE,"train"
2007-06-20,2007,6,20,2,25,171,"3","Tue",536,77,TRUE,FALSE,FALSE,"train"
2007-06-21,2007,6,21,2,25,172,"4","Wed",537,77,TRUE,FALSE,FALSE,"train"
2007-06-22,2007,6,22,2,25,173,"5","Thu",538,77,TRUE,FALSE,FALSE,"train"
2007-06-23,2007,6,23,2,25,174,"6","Fri",539,77,TRUE,FALSE,FALSE,"train"
2007-06-24,2007,6,24,2,25,175,"0","Sat",540,78,TRUE,FALSE,FALSE,"train"
2007-06-25,2007,6,25,2,26,176,"1","Sun",541,78,TRUE,FALSE,FALSE,"train"
2007-06-26,2007,6,26,2,26,177,"2","Mon",542,78,TRUE,FALSE,FALSE,"train"
2007-06-27,2007,6,27,2,26,178,"3","Tue",543,78,TRUE,FALSE,FALSE,"train"
2007-06-28,2007,6,28,2,26,179,"4","Wed",544,78,TRUE,FALSE,FALSE,"train"
2007-06-29,2007,6,29,2,26,180,"5","Thu",545,78,TRUE,FALSE,FALSE,"train"
2007-06-30,2007,6,30,2,26,181,"6","Fri",546,78,TRUE,FALSE,FALSE,"train"
2007-07-01,2007,7,1,3,26,182,"0","Sat",547,79,TRUE,FALSE,FALSE,"train"
2007-07-02,2007,7,2,3,27,183,"1","Sun",548,79,TRUE,FALSE,FALSE,"train"
2007-07-03,2007,7,3,3,27,184,"2","Mon",549,79,TRUE,FALSE,FALSE,"train"
2007-07-04,2007,7,4,3,27,185,"3","Tue",550,79,TRUE,FALSE,FALSE,"train"
2007-07-05,2007,7,5,3,27,186,"4","Wed",551,79,TRUE,FALSE,FALSE,"train"
2007-07-06,2007,7,6,3,27,187,"5","Thu",552,79,TRUE,FALSE,FALSE,"train"
2007-07-07,2007,7,7,3,27,188,"6","Fri",553,79,TRUE,FALSE,FALSE,"train"
2007-07-08,2007,7,8,3,27,189,"0","Sat",554,80,TRUE,FALSE,FALSE,"train"
2007-07-09,2007,7,9,3,28,190,"1","Sun",555,80,TRUE,FALSE,FALSE,"train"
